2.91374	0.701935
3.28852	0.761426
3.71668	0.751591
4.14262	0.639176
4.98798	0.253825
5.40949	0.109657
5.72284	0.0678425
5.93387	0.0760891
6.36702	0.176738
6.85508	0.373762
7.07179	0.465067
7.76908	0.649421
7.9277	0.654263
8.46165	0.56022
8.78	0.44123
8.93432	0.37467
9.41197	0.170913
9.7776	0.056161
9.9322	0.0262086
10.4087	0.0154086
10.8431	0.103587
11.1223	0.192564
11.4432	0.304847
12.2984	0.504285
13.1509	0.417692
14.048	0.168551
14.9545	0.0623836
15.9214	0.188041
16.8331	0.319303
17.7395	0.295036
18.4241	0.201788
19.4352	0.0978958
20.1322	0.100638
21.4179	0.175614
22.321	0.179027
23.2259	0.132711
24.1325	0.0876941
25.0377	0.0768899
25.9442	0.0885688
26.7455	0.0943452
27.7597	0.0816307
28.4531	0.0661802
29.4688	0.0492903
30.1588	0.0451818
31.0113	0.0447213
32.0284	0.0426979
33.8936	0.0288455
34.7465	0.0237541
32.9269	0.0367045
35.1168	0.0223127
35.7572	0.0206231
37.4137	0.0170635
38.4252	0.0140424
39.0652	0.0121398
41.1413	0.00808264
41.9457	0.00713489
42.8532	0.00610234
