0.5	0.757018
0.6	0.658919
0.7	0.572256
0.8	0.506754
0.9	0.46928
1	0.463696
1.1	0.490873
1.2	0.54886
1.3	0.63319
1.4	0.737323
1.5	0.853184
1.6	0.971788
1.7	1.0839
1.8	1.1807
1.9	1.25441
2	1.29883
2.1	1.30976
2.2	1.2853
2.3	1.22596
2.4	1.13462
2.5	1.01633
2.6	0.877945
2.7	0.727679
2.8	0.574533
2.9	0.427709
3	0.296008
3.1	0.18727
3.2	0.107886
3.3	0.0624205
3.4	0.0533637
3.5	0.081019
3.6	0.143541
3.7	0.237107
3.8	0.356209
3.9	0.494042
4	0.642957
4.1	0.794951
4.2	0.942154
4.3	1.07728
4.4	1.19404
4.5	1.28744
4.6	1.354
4.7	1.3919
4.8	1.40095
4.9	1.38251
5	1.33934
5.1	1.2753
5.2	1.19512
5.3	1.10401
5.4	1.00738
5.5	0.910495
5.6	0.818223
5.7	0.734768
5.8	0.663514
5.9	0.606906
6	0.566395
6.1	0.542456
6.2	0.534645
6.3	0.541713
6.4	0.561747
6.5	0.592339
6.6	0.63076
6.7	0.674138
6.8	0.719621
6.9	0.764525
7	0.806453
7.1	0.84339
7.2	0.873762
7.3	0.896469
7.4	0.910885
7.5	0.916839
7.6	0.914566
7.7	0.904655
7.8	0.887972
7.9	0.865587
8	0.838697
8.1	0.808552
8.2	0.776388
8.3	0.743369
8.4	0.710543
8.5	0.678801
8.6	0.64886
8.7	0.621253
8.8	0.596324
8.9	0.574241
9	0.555014
9.1	0.538514
9.2	0.524503
9.3	0.512663
9.4	0.502624
9.5	0.493989
9.6	0.486364
9.7	0.479376
9.8	0.47269
9.9	0.466023
10	0.459149
10.1	0.451904
10.2	0.444184
10.3	0.435939
10.4	0.427166
10.5	0.417899
10.6	0.408201
10.7	0.39815
10.8	0.387832
10.9	0.37733
11	0.366718
11.1	0.356058
11.2	0.345395
11.3	0.334759
11.4	0.324163
11.5	0.313611
11.6	0.303097
11.7	0.292615
11.8	0.282158
11.9	0.271726
12	0.26133
12.1	0.250989
12.2	0.240739
12.3	0.230625
12.4	0.220701
12.5	0.211029
12.6	0.201676
12.7	0.192705
12.8	0.184174
12.9	0.17613
13	0.168608
13.1	0.161627
13.2	0.155187
13.3	0.14927
13.4	0.143842
13.5	0.138855
13.6	0.134247
13.7	0.12995
13.8	0.125893
13.9	0.122003
14	0.118216
14.1	0.114473
14.2	0.11073
14.3	0.106952
14.4	0.103123
14.5	0.0992384
14.6	0.095307
14.7	0.0913489
14.8	0.0873928
14.9	0.0834723
15	0.0796231
