0.5	0.76971
0.6	0.67503
0.7	0.590092
0.8	0.524117
0.9	0.483769
1	0.473017
1.1	0.493132
1.2	0.542817
1.3	0.618452
1.4	0.714453
1.5	0.823725
1.6	0.938187
1.7	1.04934
1.8	1.14885
1.9	1.22913
2	1.28379
2.1	1.30813
2.2	1.29938
2.3	1.25695
2.4	1.1824
2.5	1.07934
2.6	0.953267
2.7	0.811114
2.8	0.660872
2.9	0.51106
3	0.370199
3.1	0.246288
3.2	0.146324
3.3	0.0758891
3.4	0.0388414
3.5	0.0371109
3.6	0.0706244
3.7	0.137352
3.8	0.233471
3.9	0.353635
4	0.49132
4.1	0.639234
4.2	0.789755
4.3	0.935367
4.4	1.06908
4.5	1.18479
4.6	1.27758
4.7	1.34393
4.8	1.38186
4.9	1.39093
5	1.3722
5.1	1.32809
5.2	1.26217
5.3	1.17887
5.4	1.08327
5.5	0.980687
5.6	0.876465
5.7	0.775644
5.8	0.682738
5.9	0.601528
6	0.53493
6.1	0.484901
6.2	0.452419
6.3	0.437506
6.4	0.439306
6.5	0.456201
6.6	0.485956
6.7	0.525881
6.8	0.573011
6.9	0.624272
7	0.676647
7.1	0.727317
7.2	0.773783
7.3	0.813957
7.4	0.846226
7.5	0.869485
7.6	0.883136
7.7	0.887076
7.8	0.881642
7.9	0.867561
8	0.845868
8.1	0.81783
8.2	0.784862
8.3	0.748444
8.4	0.710048
8.5	0.671066
8.6	0.632761
8.7	0.59622
8.8	0.562323
8.9	0.531731
9	0.504876
9.1	0.481974
9.2	0.463037
9.3	0.447901
9.4	0.436254
9.5	0.427669
9.6	0.421641
9.7	0.417619
9.8	0.415038
9.9	0.413349
10	0.41204
10.1	0.410658
10.2	0.408823
10.3	0.406232
10.4	0.402665
10.5	0.397982
10.6	0.39212
10.7	0.385081
10.8	0.376925
10.9	0.367755
11	0.357708
11.1	0.34694
11.2	0.335618
11.3	0.32391
11.4	0.311975
11.5	0.299961
11.6	0.287998
11.7	0.276197
11.8	0.264649
11.9	0.253427
12	0.242587
12.1	0.232168
12.2	0.222197
12.3	0.212692
12.4	0.203662
12.5	0.195108
12.6	0.187028
12.7	0.179415
12.8	0.172259
12.9	0.165546
13	0.159259
13.1	0.153375
13.2	0.147869
13.3	0.14271
13.4	0.137864
13.5	0.133295
13.6	0.128961
13.7	0.124822
13.8	0.120836
13.9	0.116963
14	0.113166
14.1	0.109414
14.2	0.105679
14.3	0.101944
14.4	0.0981958
14.5	0.0944318
14.6	0.0906555
14.7	0.0868774
14.8	0.0831139
14.9	0.0793853
15	0.0757148
