0.5	1.03563
0.75	0.990802
1	0.883646
1.25	0.755682
1.5	0.646046
1.75	0.579364
2	0.563848
2.25	0.593692
2.5	0.653265
2.75	0.72188
3	0.778386
3.25	0.805083
3.5	0.790582
3.75	0.731398
4	0.63218
4.25	0.504674
4.5	0.36564
4.75	0.234083
5	0.128231
5.25	0.0627182
5.5	0.0463711
5.75	0.0809254
6	0.160822
6.25	0.274092
6.5	0.404171
6.75	0.532344
7	0.64045
7.25	0.713444
7.5	0.741442
7.75	0.720975
8	0.655291
8.25	0.55371
8.5	0.43014
8.75	0.301019
9	0.182986
9.25	0.0906203
9.5	0.0345704
9.75	0.0203
10	0.0476034
10.25	0.110908
10.5	0.200278
10.75	0.302947
11	0.405133
11.25	0.493876
11.5	0.558655
11.75	0.592579
12	0.593031
12.25	0.561708
12.5	0.504112
12.75	0.428589
13	0.345078
13.25	0.263761
13.5	0.193779
13.75	0.142194
14	0.11329
14.25	0.10828
14.5	0.125415
14.75	0.160453
15	0.207382
15.25	0.259302
15.5	0.309327
15.75	0.3514
16	0.380934
16.25	0.395212
16.5	0.393526
16.75	0.377064
17	0.348587
17.25	0.311949
17.5	0.271545
17.75	0.23175
18	0.196422
18.25	0.168517
18.5	0.149849
18.75	0.141013
19	0.141444
19.25	0.149613
19.5	0.163306
19.75	0.179945
20	0.196916
20.25	0.211862
20.5	0.222917
20.75	0.22885
21	0.229126
21.25	0.223886
21.5	0.213849
21.75	0.200167
22	0.184249
22.25	0.167576
22.5	0.15154
22.75	0.137301
23	0.125693
23.25	0.117179
23.5	0.111847
23.75	0.109448
24	0.109465
24.25	0.111203
24.5	0.113883
24.75	0.116736
25	0.11908
25.25	0.12038
25.5	0.120284
25.75	0.118635
26	0.115462
26.25	0.110951
26.5	0.105406
26.75	0.0992019
27	0.0927383
27.25	0.0863934
27.5	0.0804904
27.75	0.0752719
28	0.0708864
28.25	0.0673866
28.5	0.064737
28.75	0.0628301
29	0.0615064
29.25	0.0605785
29.5	0.0598529
29.75	0.05915
30	0.05832
30.25	0.0572532
30.5	0.0558844
30.75	0.0541935
31	0.0522001
31.25	0.049956
31.5	0.0475355
31.75	0.0450247
32	0.0425114
32.25	0.0400762
32.5	0.037786
32.75	0.035689
33	0.0338133
33.25	0.0321666
33.5	0.0307387
33.75	0.0295048
34	0.0284303
34.25	0.0274749
34.5	0.0265978
34.75	0.0257611
35	0.0249328
35.25	0.0240889
35.5	0.0232142
35.75	0.0223023
36	0.0213547
36.25	0.0203794
36.5	0.0193891
36.75	0.0183993
37	0.0174261
37.25	0.0164848
37.5	0.0155881
37.75	0.0147458
38	0.0139635
38.25	0.0132431
38.5	0.0125829
38.75	0.0119787
39	0.0114238
39.25	0.0109107
39.5	0.0104313
39.75	0.00997809
40	0.00954437
