0.5	1.03831
0.75	1.02845
1	0.955389
1.25	0.845987
1.5	0.735157
1.75	0.649764
2	0.603831
2.25	0.598956
2.5	0.627036
2.75	0.673859
3	0.722779
3.25	0.757988
3.5	0.767115
3.75	0.742949
4	0.684234
4.25	0.595542
4.5	0.486328
4.75	0.369371
5	0.258824
5.25	0.168156
5.5	0.108261
5.75	0.0859786
6	0.103198
6.25	0.156654
6.5	0.238421
6.75	0.337011
7	0.438928
7.25	0.530444
7.5	0.599376
7.75	0.636611
8	0.637203
8.25	0.6009
8.5	0.532062
8.75	0.438983
9	0.332747
9.25	0.225761
9.5	0.130182
9.75	0.0564218
10	0.0119423
10.25	0.000452232
10.5	0.0216087
10.75	0.0712269
11	0.14195
11.25	0.224272
11.5	0.30777
11.75	0.382382
12	0.439574
12.25	0.473258
12.5	0.480367
12.75	0.461041
13	0.418418
13.25	0.358092
13.5	0.287318
13.75	0.214077
14	0.146116
14.25	0.0900884
14.5	0.0508794
14.75	0.0311794
15	0.0313425
15.25	0.0495192
15.5	0.0820275
15.75	0.123901
16	0.169537
16.25	0.213363
16.5	0.25044
16.75	0.276955
17	0.290539
17.25	0.2904
17.5	0.277273
17.75	0.253213
18	0.221252
18.25	0.184994
18.5	0.148177
18.75	0.114269
19	0.0861217
19.25	0.0657332
19.5	0.0541187
19.75	0.0512985
20	0.0563933
20.25	0.0678031
20.5	0.083444
20.75	0.101011
21	0.118238
21.25	0.133123
21.5	0.144108
21.75	0.15019
22	0.150966
22.25	0.146608
22.5	0.13779
22.75	0.12556
23	0.111201
23.25	0.0960739
23.5	0.0814741
23.75	0.0685107
24	0.0580171
24.25	0.0504994
24.5	0.0461235
24.75	0.0447374
25	0.0459221
25.25	0.0490631
25.5	0.0534321
25.75	0.0582714
26	0.0628698
26.25	0.0666259
26.5	0.0690933
26.75	0.0700044
27	0.0692756
27.25	0.0669928
27.5	0.063383
27.75	0.0587758
28	0.0535595
28.25	0.0481374
28.5	0.0428873
28.75	0.0381295
29	0.0341033
29.25	0.030955
29.5	0.0287357
29.75	0.0274084
30	0.0268626
30.25	0.0269335
30.5	0.0274243
30.75	0.0281281
31	0.0288482
31.25	0.0294147
31.5	0.0296965
31.75	0.0296084
32	0.0291128
32.25	0.0282169
32.5	0.026966
32.75	0.0254347
33	0.0237159
33.25	0.0219099
33.5	0.0201143
33.75	0.0184153
34	0.016882
34.25	0.0155616
34.5	0.0144788
34.75	0.0136365
35	0.013018
35.25	0.0125918
35.5	0.0123155
35.75	0.0121415
36	0.0120216
36.25	0.0119111
36.5	0.0117725
36.75	0.0115776
37	0.0113086
37.25	0.0109586
37.5	0.0105302
37.75	0.0100342
38	0.00948724
38.25	0.0089096
38.5	0.0083226
38.75	0.00774668
39	0.00719961
39.25	0.00669536
39.5	0.00624345
39.75	0.00584878
40	0.00551186
40.25	0.00522937
40.5	0.00499497
40.75	0.00480013
41	0.00463515
41.25	0.00449005
41.5	0.00435539
41.75	0.00422302
42	0.00408654
42.25	0.00394162
42.5	0.00378604
42.75	0.00361959
43	0.00344373
43.25	0.00326115
43.5	0.00307534
43.75	0.00289008
44	0.00270905
44.25	0.00253556
44.5	0.00237225
44.75	0.00222107
45	0.00208316
