0.5	1.03966
0.75	1.03102
1	0.957183
1.25	0.845109
1.5	0.730692
1.75	0.641956
2	0.593837
2.25	0.588427
2.5	0.617663
2.75	0.666988
3	0.719145
3.25	0.757602
3.5	0.769288
3.75	0.746448
4	0.687513
4.25	0.597017
4.5	0.484649
4.75	0.363644
5	0.248752
5.25	0.154092
5.5	0.0911588
5.75	0.0672615
6	0.0845634
6.25	0.139849
6.5	0.225016
6.75	0.328209
7	0.43543
7.25	0.532387
7.5	0.606345
7.75	0.647723
8	0.651246
8.25	0.616503
8.5	0.547871
8.75	0.45383
9	0.345775
9.25	0.23651
9.5	0.13861
9.75	0.0628838
10	0.0171173
10.25	0.00524192
10.5	0.0270189
10.75	0.0782487
11	0.151454
11.25	0.236928
11.5	0.323996
11.75	0.402327
12	0.463132
12.25	0.500102
12.5	0.510009
12.75	0.492889
13	0.451844
13.25	0.392489
13.5	0.322147
13.75	0.248897
14	0.180609
14.25	0.124061
14.5	0.0842592
14.75	0.0640014
15	0.0637311
15.25	0.0816662
15.5	0.11417
15.75	0.1563
16	0.202454
16.25	0.247043
16.5	0.285095
16.75	0.312751
17	0.327578
17.25	0.328716
17.5	0.316828
17.75	0.293894
18	0.262878
18.25	0.227325
18.5	0.190929
18.75	0.15713
19	0.12878
19.25	0.107893
19.5	0.095526
19.75	0.0917572
20	0.0957795
20.25	0.106072
20.5	0.12063
20.75	0.137221
21	0.153636
21.25	0.167914
21.5	0.178513
21.75	0.184425
22	0.185218
22.25	0.181019
22.5	0.172441
22.75	0.160466
23	0.14631
23.25	0.131272
23.5	0.116599
23.75	0.103368
24	0.0923978
24.25	0.0841989
24.5	0.0789604
24.75	0.0765678
25	0.0766502
25.25	0.0786465
25.5	0.0818821
25.75	0.0856481
26	0.0892729
26.25	0.092183
26.5	0.0939456
26.75	0.0942932
27	0.0931288
27.25	0.0905146
27.5	0.0866463
27.75	0.0818183
28	0.0763833
28.25	0.0707119
28.5	0.0651552
28.75	0.0600148
29	0.0555203
29.25	0.0518174
29.5	0.0489649
29.75	0.0469408
30	0.0456544
30.25	0.0449638
30.5	0.0446957
30.75	0.0446648
31	0.0446929
31.25	0.0446237
31.5	0.0443343
31.75	0.043742
32	0.042806
32.25	0.0415262
32.5	0.039937
32.75	0.0380998
33	0.036094
33.25	0.0340066
33.5	0.0319239
33.75	0.0299236
34	0.0280687
34.25	0.0264042
34.5	0.0249554
34.75	0.0237281
35	0.0227111
35.25	0.0218794
35.5	0.0211979
35.75	0.0206261
36	0.0201224
36.25	0.0196476
36.5	0.019168
36.75	0.0186578
37	0.0181
37.25	0.0174866
37.5	0.016818
37.75	0.0161015
38	0.0153498
38.25	0.0145789
38.5	0.0138059
38.75	0.0130474
39	0.0123184
39.25	0.0116307
39.5	0.010993
39.75	0.0104099
40	0.00988292
40.25	0.00940999
40.5	0.00898655
40.75	0.00860601
41	0.00826051
41.25	0.00794171
41.5	0.00764148
41.75	0.00735256
42	0.00706905
42.25	0.0067867
42.5	0.00650304
42.75	0.00621725
43	0.00592998
43.25	0.00564293
43.5	0.00535847
43.75	0.00507929
44	0.00480805
44.25	0.00454715
44.5	0.00429858
44.75	0.0040638
45	0.00384374
